SaleID,ProductID,QuantitySold,SaleDate,SalespersonID
7682,47,9,9/4/2023,70
7683,5,4,9/14/2024,92
7684,14,1,2/12/2025,23
7685,45,5,3/12/2025,88
7686,26,4,2/29/2024,10
7687,50,5,9/9/2024,10
7688,1,9,9/9/2024,33
7689,13,8,8/11/2024,73
7690,23,8,2/23/2025,18
7691,20,8,4/6/2025,67
7692,7,1,7/9/2025,97
7693,6,7,10/4/2024,74
7694,9,4,9/26/2023,27
7695,28,6,10/29/2023,35
7696,10,4,5/22/2024,62
7697,35,5,4/6/2024,18
7698,7,5,9/19/2024,7
7699,25,1,2/2/2024,71
7700,30,6,4/12/2024,86
7701,43,8,5/7/2024,10
7702,26,5,4/13/2024,27
7703,44,6,12/21/2023,68
7704,12,5,9/27/2024,76
7705,13,1,2/4/2025,67
7706,40,5,5/5/2024,55
7707,4,2,5/21/2025,48
7708,1,4,3/6/2024,67
7709,6,2,10/20/2024,89
7710,2,8,1/17/2025,26
7711,46,7,12/6/2023,40
7712,27,9,9/16/2024,71
7713,18,4,10/26/2024,46
7714,42,5,7/3/2025,98
7715,29,9,8/2/2023,74
7716,33,9,1/20/2025,67
7717,3,2,12/20/2024,92
7718,20,1,11/4/2024,11
7719,4,3,12/25/2024,51
7720,18,1,8/27/2024,32
7721,8,6,7/14/2024,72
7722,22,8,4/3/2024,20
7723,41,4,10/22/2024,5
7724,22,4,3/9/2024,41
7725,19,1,2/14/2025,13
7726,28,9,8/4/2023,75
7727,2,8,10/29/2023,98
7728,9,3,4/30/2025,3
7729,35,3,2/11/2025,15
7730,22,4,8/6/2023,97
7731,26,4,12/26/2023,56
7732,34,2,2/13/2025,43
7733,7,4,5/14/2024,74
7734,30,2,1/8/2024,67
7735,49,7,11/2/2023,46
7736,25,5,7/14/2024,48
7737,49,7,5/14/2025,78
7738,9,6,6/28/2025,97
7739,27,2,2/12/2025,97
7740,1,2,12/11/2023,36
7741,33,1,6/3/2024,23
7742,8,1,7/18/2023,55
7743,49,5,10/7/2024,55
7744,32,5,4/25/2025,54
7745,40,7,5/1/2024,65
7746,19,1,4/14/2025,91
7747,36,5,8/24/2024,51
7748,50,2,10/11/2023,32
7749,45,1,2/21/2025,85
7750,22,7,7/12/2025,20
7751,39,3,9/16/2023,91
7752,26,9,6/26/2024,36
7753,3,5,8/14/2023,32
7754,46,5,2/18/2025,57
7755,9,5,4/11/2024,29
7756,35,9,2/13/2024,46
7757,7,1,12/9/2024,87
7758,15,5,8/1/2024,35
7759,4,6,12/10/2023,79
7760,37,9,12/15/2024,74
7761,28,3,11/22/2023,52
7762,9,1,3/17/2024,15
7763,35,8,4/20/2025,89
7764,48,9,1/8/2024,81
7765,48,6,7/12/2024,51
7766,25,5,8/18/2023,31
7767,9,8,4/21/2024,75
7768,33,6,4/4/2025,84
7769,17,6,8/28/2023,95
7770,12,9,5/28/2025,16
7771,9,9,12/29/2023,36
7772,5,1,6/21/2024,39
7773,47,2,3/9/2025,11
7774,26,1,2/15/2025,20
7775,45,2,10/17/2023,90
7776,19,3,9/23/2023,56
7777,35,2,5/21/2024,90
7778,2,6,12/22/2024,42
7779,45,4,3/14/2025,47
7780,7,5,4/4/2025,6
7781,9,9,12/16/2023,35
7782,22,2,1/12/2025,8
7783,42,3,3/22/2025,71
7784,33,1,10/7/2024,37
7785,16,2,12/9/2024,50
7786,43,1,9/13/2024,16
7787,24,9,5/2/2025,9
7788,8,3,10/29/2023,75
7789,30,3,8/25/2024,85
7790,26,7,8/29/2024,60
7791,45,1,4/2/2024,51
7792,48,9,10/20/2023,46
7793,35,7,6/15/2024,71
7794,45,9,12/28/2024,12
7795,17,8,11/22/2023,64
7796,38,5,8/25/2023,21
7797,10,3,4/19/2025,5
7798,41,9,1/27/2024,6
7799,50,5,4/23/2024,43
7800,17,9,6/11/2025,26
7801,7,3,8/27/2024,93
7802,2,6,2/9/2024,54
7803,11,2,12/23/2024,3
7804,50,3,4/17/2025,11
7805,3,2,4/26/2025,87
7806,46,2,9/15/2023,25
7807,20,5,1/3/2024,12
7808,13,4,9/25/2023,65
7809,23,4,9/26/2024,4
7810,17,8,4/19/2025,52
7811,29,6,12/30/2024,65
7812,43,2,7/13/2025,70
7813,39,1,7/15/2025,34
7814,32,5,3/31/2024,91
7815,35,7,4/22/2024,16
7816,35,5,8/8/2024,75
7817,34,4,8/16/2023,14
7818,21,5,7/25/2023,74
7819,16,8,7/8/2025,61
7820,23,5,4/22/2024,53
7821,11,9,10/30/2023,58
7822,14,7,7/4/2025,63
7823,3,2,12/23/2023,13
7824,7,9,5/29/2025,45
7825,40,2,7/11/2025,98
7826,45,6,7/17/2024,97
7827,11,8,8/7/2024,55
7828,33,2,9/7/2023,33
7829,19,6,10/15/2024,62
7830,45,5,7/1/2024,39
7831,49,7,3/31/2025,13
7832,41,5,5/26/2025,81
7833,23,3,12/5/2024,73
7834,23,6,7/1/2025,13
7835,29,7,10/18/2024,16
7836,6,1,1/4/2025,54
7837,39,8,1/27/2024,30
7838,5,8,10/15/2024,39
7839,32,4,5/2/2024,97
7840,40,8,4/21/2025,64
7841,26,3,12/30/2024,70
7842,14,5,9/19/2024,12
7843,18,3,3/3/2025,2
7844,21,2,10/30/2023,33
7845,25,5,9/5/2024,15
7846,20,8,2/3/2024,81
7847,24,9,6/23/2025,52
7848,3,5,6/21/2024,35
7849,22,3,11/6/2023,95
7850,8,3,5/17/2024,94
7851,46,8,10/1/2024,38
7852,46,3,8/25/2024,80
7853,29,9,10/20/2024,42
7854,7,1,10/22/2024,81
7855,6,1,4/27/2024,7
7856,6,5,7/13/2024,56
7857,12,4,6/13/2024,5
7858,22,3,11/30/2023,40
7859,47,1,6/27/2024,61
7860,26,7,8/26/2023,91
7861,25,1,3/9/2025,65
7862,19,6,11/15/2024,66
7863,36,2,12/10/2024,68
7864,35,4,3/21/2024,65
7865,13,8,4/22/2025,93
7866,25,3,12/7/2023,85
7867,48,9,4/18/2024,42
7868,45,5,8/26/2023,35
7869,32,6,1/27/2024,98
7870,30,2,8/29/2024,66
7871,21,1,10/8/2024,25
7872,42,5,10/7/2023,6
7873,45,1,11/13/2023,8
7874,40,4,2/18/2025,35
7875,44,8,5/13/2024,53
7876,8,2,1/7/2025,19
7877,41,6,12/30/2023,9
7878,42,5,5/19/2024,33
7879,7,1,8/27/2024,8
7880,3,8,7/8/2024,38
7881,37,5,11/29/2024,32
7882,3,9,9/29/2024,23
7883,18,2,10/13/2024,34
7884,42,6,10/6/2024,87
7885,9,7,6/13/2025,46
7886,24,1,4/6/2025,32
7887,7,4,7/28/2023,1
7888,33,2,8/23/2024,7
7889,25,7,8/11/2024,24
7890,42,3,1/24/2024,2
7891,34,9,5/24/2025,18
7892,38,8,5/9/2025,83
7893,21,7,9/27/2023,100
7894,38,8,11/20/2023,56
7895,40,1,9/10/2024,92
7896,18,6,12/23/2023,99
7897,39,7,9/16/2024,32
7898,50,7,6/17/2024,77
7899,33,9,9/24/2023,70
7900,28,7,12/29/2024,93
7901,25,7,11/17/2023,10
7902,14,6,11/5/2024,40
7903,20,3,11/1/2024,74
7904,39,6,7/15/2024,34
7905,20,9,6/22/2025,84
7906,7,3,10/24/2024,33
7907,4,3,11/14/2023,75
7908,31,7,3/9/2025,88
7909,30,7,6/28/2025,97
7910,37,5,7/16/2025,57
7911,21,8,5/10/2024,22
7912,1,8,6/19/2025,48
7913,3,2,4/27/2024,76
7914,13,6,3/26/2025,94
7915,7,5,9/23/2023,32
7916,6,4,2/24/2024,83
7917,6,7,6/10/2024,45
7918,34,4,12/8/2023,2
7919,32,5,1/12/2024,78
7920,16,8,5/2/2024,55
7921,38,5,10/29/2024,59
7922,8,9,10/17/2023,33
7923,21,2,5/17/2024,96
7924,11,2,11/5/2023,83
7925,50,9,6/12/2024,14
7926,23,2,2/19/2025,68
7927,6,3,9/9/2023,66
7928,46,6,4/9/2024,74
7929,15,4,4/3/2025,59
7930,11,8,10/19/2023,93
7931,27,8,5/18/2025,15
7932,15,2,10/26/2024,31
7933,45,2,8/9/2024,97
7934,38,3,6/21/2024,29
7935,4,2,4/20/2024,75
7936,14,5,1/27/2025,73
7937,45,1,1/31/2025,47
7938,10,7,11/21/2023,57
7939,29,8,7/1/2025,58
7940,12,4,2/4/2024,93
7941,40,7,10/23/2023,85
7942,20,9,5/25/2025,31
7943,37,7,1/30/2024,53
7944,2,2,5/5/2025,86
7945,20,2,2/19/2024,64
7946,12,6,3/23/2025,82
7947,38,8,7/6/2024,2
7948,30,3,10/18/2024,60
7949,47,1,11/22/2024,86
7950,18,1,4/3/2024,84
7951,50,2,6/29/2024,48
7952,10,6,4/3/2024,48
7953,7,2,3/15/2025,61
7954,42,6,2/25/2025,4
7955,5,1,6/22/2025,26
7956,48,9,11/9/2024,84
7957,29,7,1/16/2025,22
7958,35,1,1/13/2024,43
7959,39,9,1/17/2024,20
7960,12,9,5/7/2025,93
7961,10,6,2/10/2025,48
7962,37,2,6/12/2024,95
7963,2,2,8/19/2024,61
7964,3,8,12/4/2023,23
7965,14,9,9/13/2023,61
7966,47,4,6/19/2025,80
7967,20,2,8/13/2024,63
7968,45,5,5/11/2025,19
7969,49,7,6/9/2024,75
7970,4,4,5/1/2024,76
7971,26,9,8/19/2023,100
7972,47,4,10/27/2023,13
7973,15,8,1/15/2025,2
7974,9,3,7/10/2024,51
7975,3,6,4/3/2024,75
7976,2,6,9/1/2023,1
7977,39,3,9/9/2024,41
7978,41,2,6/15/2025,10
7979,30,6,11/24/2024,3
7980,37,7,5/2/2025,8
7981,17,7,10/14/2023,80
7982,3,1,11/27/2023,36
7983,9,6,8/12/2023,40
7984,8,9,12/26/2024,39
7985,9,9,11/8/2023,84
7986,17,2,8/4/2023,47
7987,24,4,4/22/2025,60
7988,8,6,9/21/2023,8
7989,14,4,7/8/2025,74
7990,16,9,9/29/2023,37
7991,18,2,9/21/2024,63
7992,49,6,6/29/2024,96
7993,24,1,7/29/2024,27
7994,39,9,1/16/2025,95
7995,47,1,6/22/2024,3
7996,27,8,12/8/2023,39
7997,28,9,1/12/2025,6
7998,7,1,1/8/2024,81
7999,34,1,9/10/2023,10
8000,27,7,5/6/2024,85
8001,34,5,9/8/2024,29
8002,39,3,3/8/2024,29
8003,19,9,4/17/2025,20
8004,6,2,11/3/2023,79
8005,30,6,5/10/2024,66
8006,28,4,1/24/2024,97
8007,12,5,1/31/2024,12
8008,15,2,7/8/2024,13
8009,45,1,7/1/2024,39
8010,39,9,7/4/2024,39
8011,39,3,4/15/2025,45
8012,15,6,8/15/2024,85
8013,36,9,4/4/2024,41
8014,3,1,2/10/2024,80
8015,1,5,11/8/2023,98
8016,7,4,5/17/2025,91
8017,9,3,1/31/2025,43
8018,1,2,6/8/2024,62
8019,5,3,11/6/2024,3
8020,47,1,2/6/2025,9
8021,36,1,1/17/2024,44
8022,10,8,9/20/2024,34
8023,2,5,2/19/2025,19
8024,23,2,7/23/2023,90
8025,39,3,6/7/2025,87
8026,29,2,12/14/2023,18
8027,19,2,3/28/2025,46
8028,38,4,10/6/2024,41
8029,47,4,12/22/2023,49
8030,20,7,5/2/2024,52
8031,12,2,3/28/2024,74
8032,11,9,4/11/2024,43
8033,35,7,11/17/2024,10
8034,49,4,3/28/2024,85
8035,7,7,12/2/2024,38
8036,23,1,5/29/2025,38
8037,50,7,1/3/2025,47
8038,17,6,4/12/2024,7
8039,48,9,12/25/2024,12
8040,2,8,2/8/2024,52
8041,5,2,11/18/2023,33
8042,21,3,1/20/2024,89
8043,13,3,6/22/2024,92
8044,11,6,7/25/2023,24
8045,24,2,7/19/2024,48
8046,33,2,12/18/2024,31
8047,27,4,6/17/2024,82
8048,35,1,1/8/2024,23
8049,18,1,5/5/2024,71
8050,21,1,8/18/2024,72
8051,4,5,1/21/2024,15
8052,41,9,11/25/2024,38
8053,32,4,2/28/2025,28
8054,43,8,11/29/2024,91
8055,49,7,2/16/2024,21
8056,11,6,3/20/2025,27
8057,3,9,7/10/2024,47
8058,21,1,6/27/2024,56
8059,43,7,7/27/2024,14
8060,14,9,2/16/2025,21
8061,6,2,8/9/2024,14
8062,29,4,6/27/2025,70
8063,31,5,10/18/2024,76
8064,47,5,11/6/2023,28
8065,28,7,5/7/2024,93
8066,43,8,3/12/2024,37
8067,50,9,9/26/2024,67
8068,36,5,1/21/2024,33
8069,28,2,1/31/2025,12
8070,19,2,3/21/2025,12
8071,3,5,11/25/2023,75
8072,12,5,2/17/2025,92
8073,36,5,10/23/2024,51
8074,24,6,2/19/2024,35
8075,12,8,12/31/2023,98
8076,24,5,9/25/2023,86
8077,1,3,11/17/2023,87
8078,28,9,1/3/2024,12
8079,16,4,9/30/2023,19
8080,21,8,10/6/2024,95
8081,30,9,3/28/2025,59
8082,34,7,6/22/2025,13
8083,26,3,7/27/2023,19
8084,35,6,10/31/2023,36
8085,31,7,8/18/2023,86
8086,16,7,3/6/2024,94
8087,42,8,6/26/2025,4
8088,29,5,7/10/2025,13
8089,29,5,9/30/2024,84
8090,9,2,6/23/2024,6
8091,14,2,8/19/2023,44
8092,8,4,7/13/2024,76
8093,2,7,1/28/2025,80
8094,11,8,8/14/2023,81
8095,2,3,2/4/2024,8
8096,47,1,3/26/2025,33
8097,18,4,11/8/2023,52
8098,5,6,3/4/2025,76
8099,7,6,8/24/2023,90
8100,23,9,3/21/2025,83
8101,19,7,8/31/2024,13
8102,19,9,9/26/2023,10
8103,48,5,6/5/2024,34
8104,19,5,7/27/2024,95
8105,49,5,7/12/2024,27
8106,45,5,3/31/2025,58
8107,40,4,2/14/2024,67
8108,28,6,4/17/2025,44
8109,11,1,3/16/2024,69
8110,50,2,12/27/2023,5
8111,11,9,6/21/2025,37
8112,9,6,8/11/2024,71
8113,14,6,11/21/2023,56
8114,34,4,1/21/2024,51
8115,29,5,2/1/2024,56
8116,49,9,4/8/2024,42
8117,21,2,1/8/2024,13
8118,48,3,11/26/2023,34
8119,5,8,9/3/2023,100
8120,33,9,3/19/2024,34
8121,9,5,7/30/2024,53
8122,3,3,8/22/2024,3
8123,14,1,12/17/2024,74
8124,18,2,4/4/2024,99
8125,12,4,8/10/2023,37
8126,23,4,12/29/2024,52
8127,14,5,12/7/2024,6
8128,16,9,2/27/2024,21
8129,37,2,5/18/2024,45
8130,20,2,7/1/2025,5
8131,20,5,6/28/2025,3
8132,15,2,5/31/2024,20
8133,41,5,6/25/2025,94
8134,25,5,2/11/2024,76
8135,17,7,11/8/2023,61
8136,12,4,3/28/2025,35
8137,45,2,4/4/2025,32
8138,42,8,10/4/2023,19
8139,39,1,9/19/2024,15
8140,7,1,11/23/2024,74
8141,8,7,6/13/2025,57
8142,24,4,3/22/2025,26
8143,47,3,4/23/2025,70
8144,25,1,2/23/2025,90
8145,21,8,10/4/2024,2
8146,50,8,12/18/2023,49
8147,33,4,12/12/2024,48
8148,10,2,1/3/2024,32
8149,22,4,9/3/2023,3
8150,19,7,2/21/2025,83
8151,29,4,11/20/2024,100
8152,3,3,2/5/2025,20
8153,39,1,8/10/2023,94
8154,4,9,1/24/2025,37
8155,37,5,5/26/2024,20
8156,31,2,6/1/2024,60
8157,6,6,6/12/2025,98
8158,28,2,8/22/2023,59
8159,10,6,5/15/2024,81
8160,12,9,3/7/2024,42
8161,46,2,5/30/2024,23
8162,2,1,6/28/2025,41
8163,3,7,12/7/2023,73
8164,1,8,4/24/2024,27
8165,35,2,6/20/2024,81
8166,24,4,3/8/2024,46
8167,47,8,6/5/2024,17
8168,48,4,3/4/2024,2
8169,34,9,9/12/2023,15
8170,20,1,9/17/2023,75
8171,16,7,12/15/2023,57
8172,30,3,8/26/2023,41
8173,47,3,5/12/2024,73
8174,39,7,8/11/2024,14
8175,25,6,11/19/2023,8
8176,5,3,5/20/2025,76
8177,29,2,3/2/2025,7
8178,37,6,8/26/2024,67
8179,28,7,1/18/2025,26
8180,41,9,7/17/2025,3
8181,23,9,10/3/2023,46
8182,32,9,12/5/2024,4
8183,46,1,9/26/2024,57
8184,18,4,11/15/2024,96
8185,41,4,7/4/2025,46
8186,35,8,11/5/2023,14
8187,43,3,8/24/2023,3
8188,24,1,4/23/2024,13
8189,47,3,3/11/2024,8
8190,28,6,11/2/2023,56
8191,36,7,12/16/2023,2
8192,21,9,7/9/2024,46
8193,5,5,12/31/2024,31
8194,26,5,9/29/2023,91
8195,50,3,4/14/2024,81
8196,23,3,10/10/2023,35
8197,44,9,3/4/2024,62
8198,33,3,8/7/2024,46
8199,26,3,6/12/2025,24
8200,22,9,11/29/2023,65
8201,20,4,8/21/2024,93
8202,2,6,8/24/2023,90
8203,41,1,9/29/2023,44
8204,18,2,11/2/2023,99
8205,5,3,3/7/2024,51
8206,32,2,4/24/2025,88
8207,46,3,8/13/2024,46
8208,11,5,3/2/2024,33
8209,21,1,9/1/2023,64
8210,22,1,4/5/2024,26
8211,3,7,3/17/2025,39
8212,9,9,1/31/2024,58
8213,2,9,10/12/2024,26
8214,46,7,9/15/2023,75
8215,28,2,1/19/2024,93
8216,34,7,9/15/2024,93
8217,10,9,12/7/2024,67
8218,19,7,1/23/2025,73
8219,29,2,3/10/2024,99
8220,2,7,5/7/2024,57
8221,48,4,10/16/2024,70
8222,6,8,3/27/2024,73
8223,44,3,6/19/2024,8
8224,7,5,7/6/2025,91
8225,36,3,8/19/2023,34
8226,8,7,1/24/2024,88
8227,19,3,3/18/2024,69
8228,10,5,11/24/2024,10
8229,33,1,2/14/2024,84
8230,37,4,8/30/2023,22
8231,38,6,11/22/2023,12
8232,27,2,12/5/2024,29
8233,29,6,5/27/2024,31
8234,19,7,12/7/2024,6
8235,18,8,10/13/2023,7
8236,23,3,9/17/2023,97
8237,1,3,11/10/2024,79
8238,43,5,1/16/2024,13
8239,3,3,10/2/2024,63
8240,10,9,6/13/2024,24
8241,7,7,7/9/2024,94
8242,49,5,1/9/2025,97
8243,26,5,11/16/2024,84
8244,16,1,6/6/2025,19
8245,39,9,5/7/2025,83
8246,45,2,11/23/2024,88
8247,32,7,8/19/2023,69
8248,12,7,9/25/2023,22
8249,44,2,11/21/2023,60
8250,8,8,12/27/2024,22
8251,8,8,10/18/2024,92
8252,45,9,6/23/2024,17
8253,11,2,12/14/2023,95
8254,33,1,8/19/2024,47
8255,25,9,9/4/2024,7
8256,17,3,10/16/2023,17
8257,31,2,11/9/2023,76
8258,19,2,8/16/2024,62
8259,45,2,2/9/2025,63
8260,15,8,5/3/2024,7
8261,44,3,2/29/2024,29
8262,49,1,9/16/2023,72
8263,35,8,7/1/2024,4
8264,39,2,1/30/2024,16
8265,2,6,12/25/2023,80
8266,34,8,12/7/2023,86
8267,25,9,7/4/2025,75
8268,38,1,7/3/2024,59
8269,4,9,8/19/2023,41
8270,16,8,3/29/2025,60
8271,32,6,10/27/2023,75
8272,15,5,6/16/2024,69
8273,42,6,1/30/2024,58
8274,14,2,6/14/2025,76
8275,41,3,7/10/2024,40
8276,15,9,12/25/2023,89
8277,7,3,2/15/2025,58
8278,7,7,10/24/2024,61
8279,8,4,6/24/2025,45
8280,19,9,9/6/2023,77
8281,18,4,11/26/2024,48
8282,17,6,6/1/2025,90
8283,18,2,9/26/2023,11
8284,19,7,2/13/2024,56
8285,40,3,4/24/2025,23
8286,13,1,12/11/2024,77
8287,11,7,2/9/2025,33
8288,7,5,10/13/2023,52
8289,27,7,1/25/2025,28
8290,37,1,8/17/2023,4
8291,5,5,11/28/2024,92
8292,8,2,11/21/2024,98
8293,10,1,8/10/2024,51
8294,37,6,8/16/2024,10
8295,26,5,1/4/2025,52
8296,15,4,3/6/2025,72
8297,16,1,6/27/2024,9
8298,29,5,5/7/2025,18
8299,28,7,11/1/2023,66
8300,10,1,11/14/2023,82
8301,40,4,9/1/2024,40
8302,4,6,2/5/2024,66
8303,46,8,1/4/2024,22
8304,40,7,3/4/2024,80
8305,14,7,12/5/2024,96
8306,44,8,11/16/2024,74
8307,33,7,4/25/2025,34
8308,18,4,8/30/2024,48
8309,12,6,8/25/2024,16
8310,10,2,4/25/2025,49
8311,21,8,1/9/2024,98
8312,33,3,7/14/2025,63
8313,14,4,10/8/2023,40
8314,9,2,2/27/2025,56
8315,26,9,5/5/2024,98
8316,15,2,8/11/2024,77
8317,21,6,6/19/2024,48
8318,22,3,4/25/2025,37
8319,46,6,8/24/2023,12
8320,41,4,6/20/2024,79
8321,43,8,1/29/2025,94
8322,5,3,3/12/2025,95
8323,44,8,1/11/2024,93
8324,16,3,11/10/2023,98
8325,35,5,3/6/2025,32
8326,5,2,2/19/2025,23
8327,26,6,5/22/2024,74
8328,26,7,10/30/2024,72
8329,5,8,3/27/2024,21
8330,50,4,5/12/2024,75
8331,36,9,5/19/2025,12
8332,24,2,7/13/2024,49
8333,15,8,11/4/2023,47
8334,30,6,11/22/2023,83
8335,5,4,4/23/2024,98
8336,40,2,10/16/2024,62
8337,48,4,3/22/2024,38
8338,22,3,3/29/2024,98
8339,33,4,5/26/2025,26
8340,5,4,2/13/2024,40
8341,32,7,4/25/2024,16
8342,50,1,4/26/2025,19
8343,48,9,2/25/2024,50
8344,23,5,3/19/2024,56
8345,10,3,4/3/2025,29
8346,36,7,3/7/2024,38
8347,50,7,7/4/2024,61
8348,17,8,11/8/2023,36
8349,27,4,9/23/2024,85
8350,45,9,1/30/2025,10
8351,8,2,3/20/2025,47
8352,40,6,11/4/2023,87
8353,44,3,9/16/2023,44
8354,50,8,7/24/2024,62
8355,6,8,10/11/2023,7
8356,7,6,5/23/2024,69
8357,26,4,10/19/2023,19
8358,17,8,8/18/2024,33
8359,37,6,9/23/2023,24
8360,23,9,10/4/2024,23
8361,27,7,8/24/2024,86
8362,40,9,3/26/2024,100
8363,19,8,12/31/2024,53
8364,27,4,9/11/2024,21
8365,25,6,12/14/2024,82
8366,40,7,3/16/2024,91
8367,25,4,9/26/2024,37
8368,21,4,11/10/2024,49
8369,25,3,6/28/2025,25
8370,7,6,4/10/2024,39
8371,35,2,2/26/2024,30
8372,6,4,12/12/2023,43
8373,40,8,9/14/2024,78
8374,50,3,9/19/2023,98
8375,15,8,1/28/2024,54
8376,24,7,1/14/2024,32
8377,49,7,12/12/2023,95
8378,4,9,11/7/2024,49
8379,7,4,12/3/2023,2
8380,30,8,1/12/2025,47
8381,17,2,3/14/2025,99
8382,38,3,4/28/2025,23
8383,30,4,10/3/2024,6
8384,45,9,11/22/2024,85
8385,39,1,7/17/2025,90
8386,9,7,4/10/2024,94
8387,19,2,1/15/2025,41
8388,13,5,9/10/2024,42
8389,47,1,3/22/2025,94
8390,49,6,12/22/2023,53
8391,37,3,9/8/2024,72
8392,19,6,9/22/2024,39
8393,6,8,12/17/2023,97
8394,12,8,4/27/2024,10
8395,15,4,12/1/2023,82
8396,47,7,5/7/2024,100
8397,3,6,6/19/2024,50
8398,4,2,5/11/2025,75
8399,37,6,11/29/2024,8
8400,38,2,12/21/2024,1
8401,6,4,7/30/2023,72
8402,49,5,1/16/2024,69
8403,28,9,9/4/2024,1
8404,8,3,11/14/2024,67
8405,31,5,8/20/2023,27
8406,21,2,8/21/2024,61
8407,45,3,12/13/2024,48
8408,29,5,8/5/2023,23
8409,15,7,5/3/2025,44
8410,49,6,7/14/2024,40
8411,24,2,3/1/2024,11
8412,21,9,3/6/2025,11
8413,49,8,8/16/2023,100
8414,23,9,12/10/2024,31
8415,31,9,1/3/2025,60
8416,34,5,6/22/2024,55
8417,28,7,9/21/2023,24
8418,32,7,12/7/2024,62
8419,22,9,9/5/2024,19
8420,3,9,10/2/2024,96
8421,9,6,2/7/2025,40
8422,6,3,7/24/2024,17
8423,1,8,8/31/2023,50
8424,22,1,3/31/2024,99
8425,4,4,2/4/2024,12
8426,45,2,5/19/2024,15
8427,8,5,1/15/2024,39
8428,37,7,10/3/2023,13
8429,42,1,1/13/2025,94
8430,19,4,1/10/2025,19
8431,44,3,8/19/2023,73
8432,1,4,4/10/2024,57
8433,41,6,1/22/2024,92
8434,24,6,10/8/2023,60
8435,48,1,4/27/2025,56
8436,17,3,12/16/2023,25
8437,32,1,1/12/2025,4
8438,50,1,9/10/2024,52
8439,14,1,8/27/2023,7
8440,17,3,4/2/2024,68
8441,32,2,9/20/2024,87
8442,33,4,7/23/2023,70
8443,30,7,6/6/2024,45
8444,47,2,11/19/2024,9
8445,34,2,12/30/2023,9
8446,28,7,2/19/2024,85
8447,24,9,6/17/2025,3
8448,14,3,8/14/2023,77
8449,34,8,4/2/2025,63
8450,47,6,3/26/2024,82
8451,1,6,12/2/2024,95
8452,22,3,11/25/2024,93
8453,33,9,12/2/2023,2
8454,44,9,5/4/2024,31
8455,47,4,12/31/2024,38
8456,18,6,9/21/2024,7
8457,47,5,1/3/2025,10
8458,39,4,3/14/2024,77
8459,12,2,7/31/2024,59
8460,10,4,2/7/2025,1
8461,2,7,9/1/2023,37
8462,2,3,7/27/2023,25
8463,6,3,1/2/2025,94
8464,20,3,6/13/2025,66
8465,38,9,4/20/2024,100
8466,28,1,5/22/2024,88
8467,42,5,11/6/2023,76
8468,3,9,4/1/2024,5
8469,48,7,6/2/2024,56
8470,37,1,7/20/2023,79
8471,37,4,12/17/2023,42
8472,42,6,12/16/2024,64
8473,25,5,11/11/2024,49
8474,23,2,3/30/2024,46
8475,13,1,7/25/2023,71
8476,24,4,2/9/2024,2
8477,3,5,5/9/2025,67
8478,50,4,10/11/2024,4
8479,38,3,10/1/2024,62
8480,28,8,12/12/2024,80
8481,26,6,1/10/2025,27
8482,20,3,8/3/2023,86
8483,27,6,10/6/2023,67
8484,1,8,6/8/2025,17
8485,10,7,1/4/2025,86
8486,10,1,11/5/2023,52
8487,1,6,3/25/2025,71
8488,32,1,8/16/2024,57
8489,32,4,9/10/2024,30
8490,43,3,8/25/2023,72
8491,27,7,1/24/2024,83
8492,13,2,8/27/2024,71
8493,17,4,4/21/2024,65
8494,28,5,7/31/2023,16
8495,25,2,4/14/2025,95
8496,50,9,1/4/2024,27
8497,36,2,4/28/2025,74
8498,47,6,7/21/2023,98
8499,2,8,10/18/2024,47
8500,32,7,4/5/2025,14
8501,32,6,9/22/2024,2
8502,6,8,10/8/2023,39
8503,31,5,8/26/2023,55
8504,9,9,10/24/2023,86
8505,43,2,7/16/2024,26
8506,16,6,8/3/2024,44
8507,25,7,12/12/2023,69
8508,40,9,7/11/2024,38
8509,28,5,8/10/2024,80
8510,17,6,5/31/2024,12
8511,31,9,1/26/2025,17
8512,23,6,7/28/2023,25
8513,31,1,11/30/2024,64
8514,26,4,9/28/2023,88
8515,4,4,4/21/2024,11
8516,39,3,5/18/2024,18
8517,43,8,5/19/2024,36
8518,43,6,6/1/2024,3
8519,43,7,10/4/2024,83
8520,15,9,4/13/2025,70
8521,37,8,1/2/2024,87
8522,38,3,8/14/2023,71
8523,23,4,11/4/2024,9
8524,5,1,11/10/2024,66
8525,41,4,6/13/2025,47
8526,43,9,11/12/2023,50
8527,25,5,7/12/2024,64
8528,30,3,10/27/2024,47
8529,26,2,5/6/2024,75
8530,3,6,10/17/2024,67
8531,4,4,8/29/2024,42
8532,47,6,12/18/2023,49
8533,18,3,1/30/2024,30
8534,37,3,6/16/2025,8
8535,11,1,10/26/2023,37
8536,11,9,1/16/2024,85
8537,36,7,1/23/2025,8
8538,16,9,7/20/2024,63
8539,43,1,10/20/2023,11
8540,25,8,6/23/2024,58
8541,1,2,8/31/2024,34
8542,26,3,9/13/2023,39
8543,45,1,8/1/2023,16
8544,30,7,1/5/2024,71
8545,6,5,11/30/2023,4
8546,27,3,2/28/2024,96
8547,19,4,10/10/2024,46
8548,38,6,8/1/2023,22
8549,45,6,8/19/2024,71
8550,43,2,9/30/2023,13
8551,19,7,2/21/2025,82
8552,39,2,11/18/2023,42
8553,44,9,12/16/2024,34
8554,32,2,7/11/2024,13
